Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
217848,B000CQG87Q,A40ZG7N719UBA,Linda,1,1,5,1233014400,Great service!,I love this lemon ginger tea. It has a rich flavor. I have found no other brand that compares!
217929,B000GZSDSA,A2YGG5M0E2CPPA,Radiance,4,9,1,1283040000,Made in China!,Last time I checked a package of these in the market they were made in CHINA.
217969,B000GZSDSA,A3R11C13M6MXXZ,letsread,0,0,5,1302048000,Love 'em,My kids love these melt in your mouth crackers!  Nice snack for a little one learning to self feed.
217987,B000GZSDSA,A30X2Y78O59BNY,K. Cushman,0,0,5,1259280000,Great Treat for Toddlers,My son loves these cookies and I feel good about giving them to him.  They are a great deal too :)
217990,B000GZSDSA,A2VGDYNEFGGHC3,T.springer,0,0,5,1246233600,YUM YUM MUM MUM,My kids love it and it does not taste bad! I have tried them too...yummy!
218023,B000GZSDSA,A2PSOIZXQU9NAB,Vernon Dowdall,0,1,5,1288742400,Great snack,My eight month old daughter loves these things.  She can't get enough of them.
218026,B000GZSDSA,APKIMIJUJ2FQP,Eileen M. Brown,12,21,1,1225584000,"contains milk, from china",I threw them all out.<br />They contain milk products and were manufactured in China.
218028,B000GZSDSA,A3TWWFB58KTKD5,J. Cai,8,15,1,1233100800,Don't Buy this,This rice rusk is made in China. I don't trust it since it has milk powder as one of ingredient.
218115,B003YK72LS,AD6LEM0ULP5F4,"Diana Lynn ""Book mom""",3,3,5,1229212800,Delicious,These cookies are delicious and do not contain all the additives you don't want in your body.
218126,B003YK72LS,A2JIOMS0VV8UEQ,"Carolyn Williams ""Mystery Lover""",2,2,4,1218153600,Great taste but it sure crumbles!,We love the taste but hardly any cookies are whole.  I would have given them 5 stars otherwise.
218166,B003YK72LS,AHOLW06PC47JA,Snack Lover,0,0,5,1317859200,Great snack,I love this snack. We still have a lot left. But you can't go wrong with an all natural snack.
218179,B003YK72LS,A2EE2SD5EXWQ4W,Mom to allergic child,0,0,5,1288137600,Yummy & Fun Allergy Friendly Snack,Great product.  Tastes great and fun to eat.  My child LOVES these cookies.
218204,B000NMCEEA,A21RAYUI5XLDTO,"W. Malan ""Bookie""",2,2,4,1219795200,good,"These are good, and not chocolately sweet, good texture if you want something other than chocolate."
218230,B000K6DVDM,AN0DMNI0RWQWJ,Mary Jean Bence,1,1,5,1206489600,The Best Tea EVER,I love this tea!  It's whole leaves make such a difference.  You can actually taste EVERYTHING.
218231,B000K6DVDM,A9WJCO7Z5P2QN,Marie,1,1,5,1178928000,Awesome,Amazing quality tea with a large variety of options. A must have for any tea-lover.
218242,B0000D179V,A2UPE7OTFZS84O,Thöm Frost,4,4,5,1248825600,hot,if you use the store bought chili powder be careful when using this one can get hot fast
218257,B000XRYXWQ,A4559I0YQXHWZ,sjab's mom,0,0,5,1341705600,Great for my cat with allergies,One of my cats has allergies and I am thrilled to have a food she loves and no more skin allergies!
218269,B000E7WM3W,A2ZIF718W4OWSF,"Angela Asbury ""crimsontoll""",3,3,1,1299801600,Very dissapointing!,"I love Tom Ka soup, but this mix is not right.  I highly recommend the ""lobo"" brand tom ka paste!"
218313,B001FXPNY4,A2ONEYAC6F2LT2,Tara Cardinal,0,1,5,1254096000,LOVE IT,I'm in love with all of Kay's products. Very happy. I have cereal twice a day now.
218368,B000UA0QCM,A2E9YR1NPPK7IW,Marylander,0,2,5,1265846400,"Rose extract to add a floral note to tea, coffee, etc.","This can add a floral note to tea, coffee, etc. and brighten up your day."
218372,B000H27KYA,A3HGDYTORDT68S,Anne B. Lewis,0,14,1,1168560000,oops,We have not received this as of yet.  It is expected to be shipped in February.
218391,B004WL4C6Q,A1WSSL9R8YQ158,David,0,0,3,1338681600,Different brand shipped,I received Golden Bowl cookies. This is a different brand than specified in the ad. . . . . .
218393,B003X05R2K,AIE0SRG9CHELP,D. Romero,1,1,5,1295308800,Delicious but,You can get a 14.5 oz bag at Costco for $6.99. This 3.5 oz bag is overpriced at about $9.00!
218438,B0018M8UE2,AYG5Y17CB9FY7,Sandra,0,2,3,1324080000,so small,It is very tiny for the price ....I think if was a case of 50 I would have been happy.
218472,B0016511UG,A2LOGVWP6H78TY,B. Antille,0,1,5,1215993600,So good,"Now I know why there are cookies number one.<br />There are so good, you must try it."
218480,B0005YMPX6,A2V1UIFZSVWP1X,Deckard,1,1,5,1137974400,Just the right cracker....,"Good texture, plain (but good) floury taste.  Low fat.  Great to munch on."
218481,B0005YMPX6,AXYXSO2XDSNZ4,M. macleod,1,1,5,1136592000,These are excellent,These are a perfect snack cracker-slightly sweet with a nice (not gritty) crunch
218482,B0005YMPX6,AKZQACNTZ2AD4,Joan A. Shelton,0,0,5,1173312000,wine crackers are good,I have long enjoyed these and am glad to find a supplier.
218678,B001EO7GB2,A1XMP6R3WJ8F4T,Julia521,2,2,5,1285372800,"Roland White Truffle Oil From Italy, 3.4-Ounce Bottles (Pack of 2)","Very intense white truffle flavor, maybe that's why the bottle is so small. Worth every cent tho!"
218702,B000EQT9MK,A3F99BOVFQFCZZ,John B. Stoll,0,0,2,1255046400,most of the chips were in very  very small pieces bad shipping,chips were very good but there must have been a shipping problem all the chips were in small pieces
218730,B000EQT9MK,A208FJQHIK5PNM,susan,1,3,1,1189123200,don't bother,My chips arrived completely pulverized.  They were shipped with no extra packing.  Bummer
218737,B000EQT9MK,A366K8ZPVIM9OW,Kelly Obrien,7,8,1,1239235200,icky,We love garden of eatin.  These are just icky.  I love tamari but these don't taste good.
218749,B000EQT9MK,A19ACA1DG0PLKX,"Jennifer ""jens_books""",2,2,5,1162166400,"Fabulous chips, my very favorite!","These are, without serious rival, my favorite chips ever. They are so yummy!"
218815,B000EQT9MK,A2JZVE0Y19VLL0,Tass,0,0,1,1277164800,blue chips,The chips are okay Not near as flavorful as the regular blue chips. Nice size bag for a family.
218833,B000EGX2DM,A34TB7BKXWH7IX,RETEP,2,2,1,1290988800,THIS STUFF IS MADE IN CHINA,I WOULD NOT FEED THIS SNACK FOOD TO KIDS. IT IS A PRODUCT OF CHINA AND GOD KNOWS WHAT IS IN IT.
218847,B0019ZRLSO,A132P2I41V7G79,Sheila Schumacher,0,0,5,1252281600,I'm so glad they're back,I have been looking for these since I was 8.  I am so glad that they are back!  Delicious.
218868,B0013E7C0S,A1B5MK8PO6OPBY,Rowernurse,0,1,4,1340928000,Good tasting maple syrup,This syrup tastes good to me. I am not a syrup connoisseur so I feel I can only give it 4 stars.
218934,B0013E7C0S,A2FAA4U0KXA504,blessed momma,0,0,4,1344470400,highland sugarworks 100% grade b maple syrup,LOVE LOVE LOVE this! IF only the price were better I could give it 5 stars and order it more!
218963,B000FDMQJA,A19UWT7RXAI6VC,"B. Mahon ""B. Mahon""",1,1,5,1215216000,Bev's Review,"This product is so YUMMY,  Love it.  Will reorder.  Have introduced it to others.<br /><br />Bev"
218977,B0029K321S,AEGLBNO7DISMA,lbnolte,3,4,3,1288224000,not a good price,"Love the coffee, however, I can buy this product cheaper at our Kroger grocery store."
219019,B0015DCDWE,A1BQY11G9L773H,"Roger Greenberg ""rgreenbe""",2,2,5,1260835200,Mallomars,I cant' find these cookies locally. They arrived in perfect condition and I really enjoy them
219028,B0015DCDWE,A1PN3SJAP1TBTU,"Dulcie22 ""barbaralovesanimals""",0,0,5,1263081600,Hard to find!,"I have always loved these cookies, and was delighted to find a source that is reliable."
219039,B0001K5LTY,A22OEESF485N7U,Not A. Big-Consumer,1,1,5,1234483200,delicious traditional Italian cookies,"These are great, traditional Italian cookies most often seen on tables around the Easter holidays."
219141,B0009XUAX0,ATI4GWTOP3A05,Zack,0,0,5,1347840000,"Good sticks, good price","The sticks do vary in size, but they all last a good amount of time.  Cannot argue with the value."
219194,B003ZNVB1G,A1ES5M12UW9AHO,Lou,0,0,5,1333843200,Big Hit,Love this product and so do dogs! It is a big hit with all breeds and owners alike. Try it out!
219207,B000F3VB7S,A3VKYO4J4V0GPK,Norma J. Goonan,1,1,4,1206662400,Sauces,This sauce is very favorful and can be used for many other dishes besides pasta.
219232,B001ELLB7U,ANE1RT4FMCMUP,sp,0,0,5,1313020800,Taste great & good 4 U.,"Great tasting, high in fiber - what could be better!<br />I add a scoop of granola & love it."
219235,B001ELLB7U,A4N8U746XPTSJ,"DM ""DipM""",0,0,5,1264291200,Happy Healthy & Tasty Breakfast,I love amazon.com as I can get my favorite breakfast from them. Try it and you will love it.
219253,B000LQJDK6,A1G0BHOVIVD789,Bentley,2,3,5,1284336000,Love this gum!,Elma is the best mastic gum on the market.  I've tried others but love this one.
219350,B002NVZDR4,A4DEFSTSON1YW,-,1,1,5,1285113600,The best ginger beer I've ever had,This makes an even better Dark & Stormy than the Goslings Ginger Beer!  We love it!
219461,B0018CFR4S,A2WB9YRRFRCM17,Eric Gratacap,0,0,5,1321056000,Loves it and healthy,"Not much more to really say about it but that it's a wonderful value, healthy, and my dog loves it."
219464,B0007XWNN2,A4CWR7INODW6B,"J. lozier ""j lo""",1,2,5,1226793600,Love these pods,"Love these pods, much easier then pressing your own.  Arabica is very bold, and smooth."
219504,B0000CEU6T,A2DCI3LYFLI95U,RR,2,3,5,1256342400,"Fast shipping, great product!",This coffee takes me back to Jamaica. Arrived in a very timely manner and was delicious!
219679,B000LKU3UG,A2J2OYB848AVHK,"Rosario Washer ""scoutsky""",4,4,5,1202428800,SOO GOOD!,I love this product because it can be topped with anything and it tastes just great!
220017,B001E52VRK,AQWY2BXDXO4MC,"R. A. Buley Neumar ""Rich the Writer""",0,0,5,1264809600,Good price,"This was a good price for this item, compared to what you pay at supermarkets."
220029,B000FKIYKI,A3IIGW0OCWE6IK,Brenda D. Conner,1,1,5,1257292800,love this candy,"this candy is hard to find where i live, and i really love it! thanks for having it!"
220031,B000FKIYKI,AVRP5FM66S8T4,"Gale Gourley ""ggourley""",0,0,4,1350000000,A little misleading,I was expecting 12 bags at 6 oz each.  I got one big plastic bag with all the candy in it.
220039,B000FKIYKI,AZI1ROAA1X13H,Melanie,0,0,4,1238025600,These are delicious!,These candies have a delicious strawberry taste! I'd give them five stars if not for the sugar.
220103,B000F9Z1VY,A1WKQ94M45D8MG,"Denise Crawford ""DC""",0,0,5,1181606400,family favorites,This item and the chunky chips version are the hits in my family.
220176,B0026LIR60,A2TPR6CK4KGRP6,B. Teixeira,2,2,4,1254787200,Cat tried and fell in love with it,Highly recommended by my aging cat who is as finicky as it can be with hard food specially.
220229,B0001Q3FLO,A3QR7DAPXQK7XW,M. Iler,2,2,5,1265328000,great gift idea,This is a great gift for a hard to buy for kid. The kids love to open it up and start tasting.
220235,B0001Q3FLO,A2O8NQFC30XNOK,Cameron Mitchell,0,0,5,1282176000,Exactly what I wanted,I bought this as a gift and it was perfect.  Exactly what I expected.  Good quality.
220261,B0034EDLS2,AAYQ70O2J6BGU,biscuitous,0,0,5,1343347200,Yummy,Very tasty. No sugar or junk that I don't want. Just real food. Makes a great snack. I love them.
220342,B0034EDLS2,ATF77OLT5BRCU,Pat,0,0,4,1316822400,Best power bar,Love this bar!! I take it hiking or when I need a quick snack.  Taste great and good for you!!
220438,B0034EDLS2,A1ALBURN0I6H5K,David P. Jones,0,0,5,1288051200,Best Fruit Bar on the Market,These Fruit and Nut bars are by far the best value and the best tasting
220481,B0034EDLS2,A3ULZZ5ZRP65WP,"Chemmom1 ""Chemmom1""",0,0,5,1282694400,Great flavor!,"These are full of nuts.  Great flavor.  Sweet due to the fruit, but the nuts keep it under control."
220483,B0034EDLS2,A2RI73FTC3403O,silverd,0,0,5,1281139200,YUM YUM YUM,Very nice product.  Taste of each chewy goodness very fresh and natural.  I want more.
220485,B0034EDLS2,A5F2L5AIPVX2C,S. Collins,0,0,5,1279584000,Healthy snack,Great find!  Really enjoy these bars as a healthy snack or substitute for breakfast or lunch.
220511,B0034EDLS2,A2P3GLJU22VAMD,Char08,0,15,1,1285027200,Not what I ORDERED,"I did not receive what I ordered , instead I got almond and apricot these were quite sickly!!"
220593,B00199CDI8,A30R2ZHWS0H9AX,"D. J. Lockwood ""book lover""",0,0,5,1268438400,Wonderful flavor,"Really loved this mocha java, would buy it again in a minute."
220617,B002GUE5W6,A19724R3SD2MRW,"C&K Mom ""C&K Mom""",0,0,5,1272499200,For Coconut Lovers!,"If you love coconut you will love these, very good!  I wish I could buy them anywhere."
220618,B002GUE5W6,APZORYM71QZIB,Giulio,0,0,5,1271980800,Yummy,I bought the Coconut M&Ms for my wife as a birthday gift because she likes coconut. She LOVED it!!!
220621,B002GUE5W6,A18I7H2A9JOWSI,Alice Bradley,0,0,5,1267228800,DELICIOUS!!!,"I hope M & M's will make these on a full time basis.  I am a coconut fanatic & they are so good,"
220669,B00023T3GW,AWZ78BEQM99AB,"Marie Grace ""Marinochka/Marnie""",6,8,5,1093651200,The Best Soda Pop Ever,I love this stuff. Better than any other carbonated drink I have ever tasted.
220720,B000EUG6YA,A1VJ35XA6R5EKX,M. Lacy,0,0,5,1241136000,Love these cookies!,"Best with added walnuts. A little hard to mix, I put on rubber gloves to get it mixed thoroughly"
220736,B002FBY4AO,A13TQOVFEOP4A3,Alex Allias,0,0,5,1271116800,My new favorite bar!,Loaded with nuts! (Enter joke here) These are really good if you are into nuts!
220763,B0059YB39O,A1BMNHAO545RA3,"Mallory J. Stevens ""mjsteven""",2,2,5,1269302400,Love this product!,It has a really nice flavor. I love the extra thin style. It is really tasty.
220789,B0059YB39O,A2R9T5JD9U93TR,Thomas Timm,0,0,5,1253836800,5 star,very fresh every time i order it an it goes to my daughters house in ca they love it.
220843,B000CQOH24,A11L4SBY7NCSZU,"Jennifer A. Wickes ""Food Writer""",3,5,5,1144972800,Excellent,Wonderful mustards from an excellent brewery!  Only quality products come from Sierra Nevada.
220909,B0029XP07Y,AD6UI1QXRIKG8,cornflower,0,0,5,1280620800,delicious,this fruit and nut combination is great. i can't wait to try the other flavors.
220912,B0026A1CHC,A35OA53L058D6X,Robert Atchison,0,0,5,1269820800,Delicious and Different,"I liked it a lot, it is a unique jam I have never seen before."
221150,B000GG5IY6,A2IHIS63WCI2JO,"Preciousmj ""DRJprecious""",1,1,5,1169683200,Mild and satisfying,This is a soothing tea. The taste is mild and satisfying. The best I have tasted in this flavor.
221232,B0006GRBUA,AK9S33SXH48Y3,"D. Lovett ""luvdogdesi""",0,0,3,1199577600,way to go,every thing was fine good product and i received it in a very timely manner keep up the good work
221318,B0009PJRMS,A11YKMMGMN0726,"N. IBRAHIM ""ahmed""",0,1,5,1215475200,Simply the best,"The best soap i ever used, it smells great and makes your skin very smooth, everyone should use it"
221431,B000BSW6K8,ABXANRX4GPYRZ,hdtravel,1,1,5,1261440000,Drives cats wild,Our two cats love these treats.<br /><br />Good for their teeth too !<br /><br />Recommended !
221445,B000BSW6K8,A3AD61WKEY66UK,yukuaki,1,2,5,1299196800,Bela likes them.  Good enough for me.,"They're not bad for him, and my cat likes them.  That's all I really need in a cat treat.  5 stars."
221530,B002AYC7TG,A2P7YV4O8LKEZC,Cathy A. Fox,1,1,5,1252713600,WORTH THE MONEY,My dogs love this food.  One of them refuses to eat anything else.  It is expensive but worth it.
221598,B004LM46EO,A2SYSQ7CQXQXW8,Terry Dunavin,0,0,5,1346457600,kona coffee is the best,single serves or a little highter but to me worth it because i can make one cup at a time
221632,B000B5OCFS,A2CQBD9NXS3QJW,Trinka Mccabe,1,2,5,1298505600,Pumpkin Seed Oil is the BEST,This stuff is so good. You should try it. They were great to order from. TRY IT<br />TRY IT
221638,B000PL5VQM,A207OL4M52D2TW,B. Murray,3,3,5,1184976000,Addictive,Bright and refreshing.  Not too sweet and not too tart.<br />Really perks up breakfast.
221647,B000PL5VQM,A1HXVVQWIQO2MH,Allen L. Carlson,0,0,4,1188864000,A breakfast gem,This sweet/tart limey treat is yummy on toast and hard to find around the Jersey Shore
221652,B000PL5VQM,A6F0WK56OQUYQ,Rob,0,1,5,1284681600,Rose's Lime  Marmalade,Excellent product.  Was hard to find until I logged onto your website.  Plan on ordering more.
221714,B001EQ4ICA,A1GG4WIQLD69NV,Mike Perna,0,0,5,1280102400,instant breakfast review,"Very fast delivery, I haven't beeen able to find the bulk containers in the stores lately."
221745,B004CQWWKY,A1MRZ5LRB4192N,C. WHEELER,0,1,5,1346803200,REFRESHING,THIS WATER IS SOO GOOD I LOVE THIS WATER I NEVER DRINK ANYTHING ELSE NOW  YOU CAN SEE AND TASTE
221757,B000Y434HI,A8QLIB65ETE29,Scruff's mom,1,1,5,1253059200,bully sticks,I was very pleased with the quality of these dog chews and will order them again.
221770,B000Y434HI,A28KGPUAQ74IW8,Ginger,0,0,3,1261958400,Bully Sticks,The dogs liked them fine.<br /><br />I just can't figure out why they cost so much.
221810,B000FEF0B0,A1MCUCRXJ2IQHS,Peggy Griffeth,2,14,5,1231286400,"Producct was returned,",The product was not delivered and Amazon did not notify me nor have they credited by credit card
221844,B001E95KOW,ALIU1R2MJQ53F,LM,0,0,5,1274659200,Delicious,"This tea is delicious.  It's a bit expensive, but it's definitely better quality than liptons."
221849,B001E95KOW,AL7NTWX7J5YSH,L. Hakimian,0,0,5,1260316800,great tea variety,Love Mighty Leaf Tea. All of the flavors are tasty and unique. Buy the variety pack!
